,installation_s3ic_id,description,date,url
6619,0253.00011,Arrêté préfectoral concernant SICTOM DU MACONNAIS daté du 11/04/2013,2013-04-11,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/8/544b1c2acc684e918e9bbdad90169dc8.pdf
6620,0253.00011,APC,2004-03-15,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/0/00d4301725cd44abaaaaa6017f836940.pdf
6621,0253.00011,AP d'autorisation (hors régularisation adm.),1989-05-24,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/a/c3eb056b400e43a6bdc392c4a178b5ca.pdf
6622,0253.00039,Arrêté préfectoral concernant PROLOGIS FRANCE LIV daté du 14/11/2012,2012-11-14,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/0/961153ec31954b2ca174399d57de0480.pdf
6623,0253.00039,Arrêté préfectoral concernant PROLOGIS daté du 29/05/2006,2006-05-29,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/4/04eea65f8359420abf3588405c1e7994.pdf
6624,0253.00057,20200612_Exic_APC_Secheresse_Florette,2020-06-17,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/0/8a9500af72c233500172c274825f0030.pdf
6625,0253.00057,AP d'autorisation,2008-03-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/f/31909ad7180749edad780d3e3ac64d0f.pdf
6626,0253.00093,Arrêté préfectoral concernant Cave coop de Lugny (chai Saint-Gengoux) daté du 27/02/2015,2015-02-27,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/5/282d1da95e5a41558d642e5ce7cf64b5.pdf
6627,0253.00093,Arrêté préfectoral concernant Cave coop de Lugny (chai Saint-Gengoux) daté du 16/01/2013,2013-01-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/e/fc26f1a59eeb4372bebb00a36fe2870e.pdf
6628,0253.00101,AP complémentaire (Art. R. 512-31),2011-09-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/b/c41ef5e292704f109ed311e61fc2f6fb.pdf
6629,0254.00001,AP complémentaire (Art. R. 512-31),2010-05-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/f/32da104be0484641a7b743bc23ef205f.pdf
6630,0254.00029,Nouveau document,2016-08-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/8/8a9500af564a754f01564a78a79f0008.pdf
6631,0254.00029,Arrêté préfectoral concernant EURL LHUILLIER FILS daté du 06/10/2006,2006-10-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/4/c803b0633c9246eabc1eff19ce13ba04.pdf
6632,0254.00038,Arrêté préfectoral d'agrément pour les établissements (autre que art. 43-2 du dé,2011-12-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/5/fe38bfd519c54dc0abcd026eacef3e65.pdf
6633,0254.00038,Autres arrêtés préfectoraux,2011-10-11,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/4/81e65b7e45ab47f190d009a537d2ef24.pdf
6634,0254.00038,Arrêté préfectoral concernant REVIVAL daté du 06/10/2006,2006-10-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/a/56b45a5eba3c49e1a27159c39798b27a.pdf
6635,0254.00056,AP complémentaire (Art. R. 512-31),2011-10-17,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/1/e14e70a719dc4b9bb65d04fe1366bcd1.pdf
6636,0254.00056,AP complémentaire (art 18 déc. 77),2008-04-22,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/3/ed1866fcf2374987b7f615eb76d44293.pdf
6637,0255.00091,PREF-DCDD-2010-0244 du 10 mai 2010,2010-05-10,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/8/362278035add4ef59d886fd4fb73c4c8.pdf
6638,0255.00091,AP d'autorisation,2008-08-05,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/8/bcc1f527f36c417bb0cd6b7bd3913ca8.pdf
6639,0256.00009,AP d'autorisation,2008-02-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/6/f81d36555f1a4f05b9e77a24568537c6.pdf
6640,0256.00009,AP d'autorisation N°2008P831,2008-02-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/a/6ef53fcc6d244156b95570040001fefa.pdf
6641,0256.00009,AP d'autorisation N°2008P831,2008-02-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/d/e1dec2a2eab947d1928bc5ea24e456dd.pdf
6642,0283.00009,ARRETE PREFECTORAL,2007-03-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/V/9/2a2f31553e7d473387467bb701f5a119.pdf
6643,0501.00006,AP Complémentaire BEAUVALLET AMBERIEU,2019-03-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/8/8ac510ca697b6bf101697b7b66d70008.pdf
6644,0501.00006,Arrêté préfectoral concernant BEAUVALLET SA  FARJAS daté du 07/07/2011,2011-07-07,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/c/c209bc5ebd4744d1bf246dbf74133bcc.pdf
6645,0501.00006,Arrêté préfectoral concernant BEAUVALLET SA  FARJAS daté du 28/05/2009,2009-05-28,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/b/8ac510ca46415798014641ce761b009b.pdf
6646,0501.00321,APC,2020-08-19,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/4/8ac510ca74056f5101740575f4210004.pdf
6647,0501.00321,AP complémentaire,2017-01-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/4/8ac510ca59b5d18c0159b5da2faf0004.pdf
6648,0501.00321,Arrêté préfectoral concernant SCEA DES PISCICULTURES  PETIT daté du 05/05/2015,2015-05-05,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/6/8ac510ca4ddd6321014ddd82baa00006.pdf
6649,0501.00321,Arrêté préfectoral concernant SCEA DES PISCICULTURES  PETIT daté du 04/12/2014,2014-12-04,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/b/6de7a0eceb994d9cb845bd4405878ccb.pdf
6650,0501.00466,Arrêté préfectoral concernant GAEC DE CHAVANOSSE daté du 06/10/2014,2014-10-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/7/8ac510ca493c449101493c57dbb20007.pdf
6651,0501.00790,APC du 9 juillet 2020,2020-07-27,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/7/8ac510ca738f68a601738fa7d8070007.pdf
6652,0501.00790,AP complémentaire,2018-03-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/c/8ac510ca62906a0601629094a57c000c.pdf
6653,0501.00790,Arrêté préfectoral concernant COMPAGNIE DES FROMAGES ET RICHES MONTS daté du 29/06/2015,2015-06-29,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/c/8ac510ca4eb9b6ed014eba366168006c.pdf
6654,0501.00790,Arrêté préfectoral concernant COMPAGNIE DES FROMAGES ET RICHES MONTS daté du 11/03/2014,2014-03-11,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/e/098df32435b5441aa01a106ba33198ce.pdf
6655,0501.00817,Nouveau document,2019-07-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/8/8ac510ca6c198411016c1990ebb40008.pdf
6656,0501.00817,AP complémentaire,2017-12-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/5/8ac510ca60541481016054264b790005.pdf
6657,0501.00817,AP complémentaire,2016-08-25,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/8/8ac510ca572cc8ae01572cff71980008.pdf
6658,0501.00817,AP levee mise en demeure,2016-07-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/4/8ac510ca562120b301562129143d0004.pdf
6659,0501.00817,Arrêté préfectoral concernant EUROPEENNE GASTRONOMIQUE DE CHARCUTERIE daté du 08/07/2011,2011-07-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/4/8ac510ca46415798014641a8f8440054.pdf
6660,0501.00817,Arrêté préfectoral concernant EUROPEENNE GASTRONOMIQUE DE CHARCUTERIE daté du 21/08/2006,2006-08-21,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/f/8ac510ca46415798014641b2c07a006f.pdf
6661,0501.00817,Arrêté préfectoral concernant EUROPEENNE GASTRONOMIQUE DE CHARCUTERIE daté du 10/05/2005,2005-05-10,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/d/8ac510ca46415798014641ab13f0005d.pdf
6662,0501.00862,AP complémentaire SA FLORENTAISE,2019-02-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/4/8ac510ca6952607c0169526c14730004.pdf
6663,0501.00862,Arrêté Préfectoral Complémentaire,2017-05-11,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/9/8ac510ca5bf67cda015bf687f2710009.pdf
6664,0501.00899,AP complémentaire EARL DU CHARPET,2018-08-27,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/8/8ac510ca65a8ad2b0165a8d344e70008.pdf
6665,0501.00925,APC SOLEVAL FRANCE,2020-04-14,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/3/8ac510ca71a200320171a208875b0003.pdf
6666,0501.00925,Arrêté préfectoral concernant ATEMAX FRANCE daté du 29/03/2015,2015-03-29,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/8/8ac510ca4db9ce46014db9d9e0030008.pdf
6667,0501.00925,Arrêté préfectoral concernant ATEMAX FRANCE daté du 16/01/2015,2015-01-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/3/8e4844a88bb642b391bc11533baad4c3.pdf
6668,0501.00925,Arrêté préfectoral concernant ATEMAX FRANCE daté du 04/04/2014,2014-04-04,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/b/8ac510ca465bc85301465c9a4a41003b.pdf
6669,0501.01023,Arrêté préfectoral concernant EARL GUY daté du 05/01/2015,2015-01-05,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/8/8ac510ca4aee01f6014aee222c110008.pdf
6670,0511.00122,Arrêté préfectoral concernant SALAISON DU TERRADOU daté du 26/10/1999,1999-10-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/T/0/ebc59705b11147f4b3e403bdbc865c10.pdf
6671,0516.00145,Arrêté préfectoral complémentaire,2013-10-10,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/8/783a0c4d8d7a4bf18d80c55f796ecb88.pdf
6672,0517.00225,Arrêté préfectoral,2020-02-13,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/2/8aa100b17066fa9801706745b6a60052.pdf
6673,0518.00099,AP Enregistrement 03-2019,2019-03-21,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/O/d/8aad4aa769b991d10169b998ac38000d.pdf
6674,0518.00099,AP Autorisation,2007-08-03,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/O/3/3608af84b587496e9849a4d7e82c75f3.pdf
6675,0518.00332,AP Autorisation IPPC suite bilan de fonctionnement,2009-01-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/O/2/1da81eff18cb4409ba6c729525618dd2.pdf
6676,0518.00558,AP Autorisation IPPC suite bilan de fonctionnement,2009-01-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/O/d/8aad4aa853eaed810153eb1bc768003d.pdf
6677,0518.00567,Enregistrement Vaches Laitières,2020-10-22,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/O/8/8aad4aa775502ba301755030ee210008.pdf
6678,0521.00482,APC surveillance pérenne ZINC,2014-07-03,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/D/c/a3bcb2385bc448d3b0b1f7224d304edc.pdf
6679,0522.00049,AP Enregistrement,2015-03-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/d/8aa3c8b04c4fe147014c508a2a3b003d.pdf
6680,0522.00175,APC ENR,2016-04-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/5/8aa3c8b054138758015414b8002a0e15.pdf
6681,0522.00283,APC enregistrement,2014-11-27,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/4/8aa3c8b04ae349ac014ae388e2470094.pdf
6682,0522.00661,APC ENR,2016-06-17,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/e/8aa3c8b0557c1c7201557d2f5de4002e.pdf
6683,0522.00805,AP ENR complémentaire,2014-07-07,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/7/8aa3c8b0473ef43d01473f589d6300c7.pdf
6684,0522.00814,AP Enregistrement,2014-10-28,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/b/8aa3c8b04add3381014add6c0297003b.pdf
6685,0522.00904,APC enregistrement,2015-07-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/c/8aa3c8b04ef35b4b014ef3c54e27002c.pdf
6686,0522.00995,AP modificatif enregistrement,2016-08-04,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/1/8aa3c8b056b0fa4a0156b15708f50041.pdf
6687,0522.01219,AP modificatif enregistrement,2017-03-21,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/c/8aa3c8b05b84ec02015b8615cf56006c.pdf
6688,0522.01219,AP Enregistrement,2016-04-05,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/6/8aa3c8b0540934930154096a166d0026.pdf
6689,0522.01309,APC enregistrement,2016-06-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/1/8aa3c8b05625efab0156263e51440021.pdf
6690,0522.01327,AP Autorisation,2017-05-04,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/4/8aa3c8b05bfb97e1015bfbce699d0014.pdf
6691,0522.01589,APC enregistrement,2015-12-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/e/8aa3c8b051a007150151a0738996007e.pdf
6692,0522.01606,APC enregistrement,2014-03-11,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/4/8aa3c8b04c73aed9014c74560a820034.pdf
6693,0522.01651,AP autorisation,2012-09-10,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/4/8aa3c8b0576a6af001576aa8947f0034.pdf
6694,0522.01750,AP ENR complémentaire,2014-06-11,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/c/8aa3c8b046fc2f660146fc5d549d002c.pdf
6695,0522.01868,AP AUTO complémentaire,2014-04-29,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/5/8aa3c8b0472003190147205bf27c0035.pdf
6696,0522.02056,APC enregistrement,2014-05-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/a/8aa3c8b04c7900e0014c79101438000a.pdf
6697,0522.02461,AP modificatif autorisation,2017-05-04,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/f/8aa3c8b05bf6f861015bf7a62dba003f.pdf
6698,0522.02731,AP modificatif enregistrement,2017-02-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/e/8aa3c8b05a5fb6fb015a5ffbc3f3003e.pdf
6699,0522.02786,AP Enregistrement,2015-06-24,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/e/8aa3c8b04e43ae2b014e43b46dc1000e.pdf
6700,0522.02795,APC enregistrement,2015-01-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/8/8aa3c8b04af1bd50014af229c0180068.pdf
6701,0522.02876,APC enregistrement,2016-02-10,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/d/8aa3c8b0530d24f801530d8f9b47005d.pdf
6702,0522.03019,AP modificatif enregistrement,2016-10-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/8/8aa3c8b0583dd05b01583e73bfe900e8.pdf
6703,0522.03055,APC enregistrement,2014-04-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/3/8aa3c8b04c7900e0014c792b505d0023.pdf
6704,0522.03064,AP modificatif enregistrement,2016-11-09,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/a/8aa3c8b0586c1e4001586c629a91004a.pdf
6705,0522.03082,AP d'enregistrement modifié,2017-08-22,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/8/8aa3c8b0601145c20160116019960008.pdf
6706,0522.03082,AP d'enregistrement,2017-08-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/c/8aa3c8b0601145c20160116019c5000c.pdf
6707,0522.03145,AP modificatif enregistrement,2016-10-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/5/8aa3c8b0583dd05b01583e77a1f300f5.pdf
6708,0522.03181,APC enregistrement,2016-06-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/0/8aa3c8b05625efab01562683c8980090.pdf
6709,0522.03181,APC enregistrement,2015-03-18,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/f/8aa3c8b04c4ad882014c4ae81a7d003f.pdf
6710,0522.03235,AP Enregistrement,2016-10-13,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/6/8aa3c8b0583dd05b01583e5de8e700a6.pdf
6711,0522.03424,APC autorisation,2015-12-04,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/7/8aa3c8b051900a6601519072d1861c57.pdf
6712,0522.03433,AP modificatif d'enregistrement,2016-11-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/1/8aa3c8b0596dc6d901596f0f361c3851.pdf
6713,0522.03569,APC enregistrement,2012-07-13,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/8/8aa3c8b0540934930154095c0e8b0018.pdf
6714,0522.03703,AP ENR complémentaire,2014-06-23,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/7/8aa3c8b046fc2f660146fc5a9c5e0027.pdf
6715,0522.03794,APC autorisation,2015-12-17,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/e/8aa3c8b0520ba62d01520c5467ac00ee.pdf
6716,0522.03794,APC autorisation,2015-06-10,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/f/8aa3c8b04df5e33a014df6745cc0000f.pdf
6717,0522.03839,AP modificatif enregistrement,2016-08-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/4/8aa3c8b056b0fa4a0156b14dcfd10034.pdf
6718,0522.03884,APC ENR rapporte AP du 24072014,2014-08-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/5/8aa3c8b0483b763601483baa7d460005.pdf
6719,0522.03884,AP ENR complémentaire,2014-07-24,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/b/8aa3c8b0476d77c001476d806a99000b.pdf
6720,0522.04018,APC autorisation,2016-04-04,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/b/8aa3c8b0540e542701540f1b2789006b.pdf
6721,0522.04289,AP ENR complémentaire,2014-07-24,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/2/8aa3c8b0476c6fa701476ceb2a980042.pdf
6722,0522.04333,AP modificatif autorisation,2016-10-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/e/8aa3c8b0582e3fc801582ffb480d00ee.pdf
6723,0522.04432,AP modificatif autorisation,2016-11-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/8/8aa3c8b05848081501584821685e0018.pdf
6724,0522.04487,AP Enregistrement,2015-02-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/d/8aa3c8b04bfdca9f014bfe35ca8f002d.pdf
6725,0522.04559,AP modificatif enregistrement,2017-04-11,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/d/8aa3c8b05ba419ae015ba4748f05005d.pdf
6726,0522.04603,AP autorisation,2016-11-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/a/8aa3c8b05973d7b3015974055357000a.pdf
6727,0522.04603,APC autorisation,2014-10-07,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/9/94f9feb6c4be4de88dd5983bf5c6b479.pdf
6728,0522.04649,AP enregistrement,2017-02-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/8/8aa3c8b05a5fb6fb015a5fcffe5b0008.pdf
6729,0522.04694,AP ENR complémentaire,2014-07-24,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/e/8aa3c8b0476d77c001476d8ec926001e.pdf
6730,0522.04775,AP ENR,2016-05-04,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/b/8aa3c8b054bdfaea0154bedaadcb001b.pdf
6731,0522.04937,AP enregistrement 861 PAE,2014-09-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/3/8aa3c8b0487d32a201487e6263220043.pdf
6732,0522.05198,APC autorisation,2016-03-07,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/7/8aa3c8b0535fed1c01536016f1390027.pdf
6733,0522.05413,AP autorisation,2016-11-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/7/8aa3c8b0596dc6d901596f0785503837.pdf
6734,0522.05521,AP ENR complémentaire,2014-08-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/f/8aa3c8b047e7dd720147e8379f8f001f.pdf
6735,0522.05684,APC enregistrement,2014-12-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/7/8aa3c8b04ae78a60014ae814becd0087.pdf
6736,0522.05701,APC ENR,2016-06-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/1/8aa3c8b0554df5f101554e29a8f80021.pdf
6737,0522.05774,APC autorisation,2014-10-08,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/1/292d4d7e0484426299f766349919cc91.pdf
6738,0522.05783,AP Enregistrement,2015-10-23,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/d/8aa3c8b050eb22370150eb2b67a3000d.pdf
6739,0522.06197,AP Enregistrement,2015-10-05,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/b/8aa3c8b050cd4c3e0150cda394ff006b.pdf
6740,0522.06241,AP Enregistrement,2014-02-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/f/8aa3c8b04c73aed9014c73ceffa4000f.pdf
6741,0522.06331,APC enregistrement,2016-04-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/4/8aa3c8b054138758015414d33b080e24.pdf
6742,0522.06467,APC autorisation,2015-09-30,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/4/8aa3c8b050b79bca0150b7e14e400034.pdf
6743,0522.06601,AP modificatif enregistrement,2017-07-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/4/8aa3c8b05d59e7d3015d5b0065ce0034.pdf
6744,0522.15403,APC autorisation,2015-02-02,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/6/3d2c32d927db4397a9cdd5d6d698c886.pdf
6745,0522.15403,APC autorisation,2015-01-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/d/86645de1582f41da9ce9bc541671774d.pdf
6746,0522.15728,AP ENR complémentaire,2014-07-24,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/5/8aa3c8b0476d77c001476d8679890015.pdf
6747,0523.00084,GAEC LES MERIS,2019-05-23,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/7/8aa100b16b73b35a016b741f4d7a00c7.pdf
6748,0523.00084,arrete enregistrement GAEC les meris,2017-11-09,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/5/8aa100b15fbee6b3015fbee9f6380005.pdf
6749,0523.00480,EARL CHAMASSERGUE ,2019-05-23,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/d/8aa100b16b73b35a016b7406b00c00ad.pdf
6750,0524.00245,APE n° 2019 24 026 002_EARL BAYLE,2019-02-09,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/8/8aa100b16905b7b40169063b53440008.pdf
6751,0524.00245,AP Prorogation n° 2014 24 026 009_EARL Bayle,2018-12-07,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/7/8aa100b167bb79e30167bb7fb21f0007.pdf
6752,0524.00245,AP consultation public_EARL Bayle,2018-08-13,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/9/8aa100b166c3f1330166c43fe0710039.pdf
6753,0524.00533,EARL LA PLAINE_071050,2016-12-20,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/2/8aa100b1591c785a01591caa20130032.pdf
6754,0524.00858,GaecPINSAC_Dordogne,2017-02-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/d/8aa100b15a462bea015a466b601f003d.pdf
6755,0524.01028,APA N° 2016 24 439 003_EARL Faye Jeune,2018-07-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/c/8aa100b160deef680160df288903004c.pdf
6756,0524.01028,EARL FAYE JEUNE,2016-07-29,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/b/8aa100b15636b75a015636da3704000b.pdf
6757,0524.01028,AP Enquéte publique_EARL Faye Jeune,2015-10-06,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/B/7/8aa100b160deef680160df1da4c90037.pdf
6758,0526.00153,AP Complémentaire,2010-08-09,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/9/8ac510ca48a6e8a10148a82e17110119.pdf
6759,0526.00225,AP COmplémentaire,2010-08-09,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/9/8ac510ca49098e07014909fc3a500039.pdf
6760,0526.00289,AP Autorisation Extension,2011-08-09,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/2/080c6cdfd934415fbf712e86b8b74112.pdf
6761,0526.00333,2018072-0016,2018-03-14,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/4/8ac510ca62235d970162236a0a2f0014.pdf
6762,0526.00333,AP Autorisation,1993-10-27,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/e/8ac510ca493d0c3101493da2d5cd002e.pdf
6763,0526.00342,AP complémentaire,2013-04-19,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/f/8ac510ca48881661014888e70b3c000f.pdf
6764,0526.00351,AP Complémentaire,2010-10-12,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/8/8ac510ca4aecf7b6014aee135b190048.pdf
6765,0526.00513,AP Complémentaire,2010-06-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/9/8ac510ca4ae8d643014ae92ca9220019.pdf
6766,0526.00522,AP Autorisation,1984-08-01,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/1/8ac510ca48e58cfc0148e609f2dd0031.pdf
6767,0526.00568,AP RSDE,2011-11-24,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/2/8ac510ca48a6e8a10148a7f2fd1000f2.pdf
6768,0526.00568,AP Autorisation,2004-10-26,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/b/8ac510ca48a6e8a10148a7f5788000fb.pdf
6769,0526.00612,AP IPPC,2009-12-31,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/L/9/8ac510ca4b4ee06c014b4f8f032c0049.pdf
6770,0528.00106,apc rsde surveillance initiale,2013-11-28,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/O/1/8aad4aa8432f173f01432f2e0e930011.pdf
6771,0528.00269,AP d'autorisation,2013-02-22,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/O/f/4d91333fdf8b4df2831f51e5157de6bf.pdf
6772,0529.00033,Arrêté d'extension,2017-01-16,http://documents.installationsclassees.developpement-durable.gouv.fr/commun/E/0/8aa3c8b059a6d0d70159a6dd7dc50010.pdf
